_id,date,open,high,low,close,volume,symbol,daily_return,ma5,ma10,ma20,ma50,close_to_ma5,close_to_ma20,close_to_ma50,ma5_to_ma20,high_to_low,close_to_open,volatility,true_range,atr14,atr_pct,bollinger_pctb,macd,macd_signal,macd_hist,roc5,roc10,roc20,vol_ma20,volume_ratio,volume_z,prev_close,gap,rsi,market_return,relative_return,daily_return_xrank,rsi_xrank,volume_ratio_xrank,roc10_xrank,dow_sin,dow_cos,target_1d,target_5d,target_10d,target_20d
6a5a8dcb16f18d96738e5409,2000-03-14,79.1645707074858,80.95023523377454,70.75705367000552,72.24510955810547,3522960.0,A,-0.0752377627328858,83.28646850585938,78.75069198608398,68.06133003234864,52.40540512084961,0.8674291375957259,1.06147072813819,1.3785812623281637,1.223697339649952,1.1440588750326868,0.9125939660043916,0.1270480566010023,10.193181563769016,9.167489008447136,0.1268942501887265,0.146376027554289,0.1262778979697081,0.1105947399599167,0.0156831580097913,-0.1452463846346181,0.1684724911135025,0.5878991270279257,2616210.25,1.3465890212760947,0.5303586344908953,78.1229019165039,0.0133337184781214,57.904633487522446,-0.0752377627328858,0.0,1.0,1.0,1.0,1.0,0.9510565162951536,0.3090169943749474,-0.0587028982362074,-0.0525234625034362,-0.0185380965189991,-0.1683834759561721
6a5a8dcb16f18d96738e540a,2000-03-15,76.26281384033064,76.26281384033064,67.40888896270701,68.00411224365234,3046242.0,A,-0.0587028982362074,78.79253692626953,79.05574035644531,69.02484493255615,52.9083674621582,0.8630780894725691,0.9852120971839448,1.2853186649434596,1.1415097997227268,1.1313465479487204,0.8917073578889132,0.1281393517802886,8.853924877623626,9.10105806286747,0.1338309958215603,-0.037665586958082,0.1152246513695213,0.1115207222418376,0.0037039291276836,-0.2483554942253616,0.0469640229834562,0.3954194496134995,2667642.65,1.1419228133873136,0.2218956346328792,72.24510955810547,0.0556121278830323,52.66134276069501,-0.0587028982362074,0.0,1.0,1.0,1.0,1.0,0.5877852522924732,-0.8090169943749473,0.0333700756218,0.0454050541266939,-0.0196937545721606,-0.2472647190434018
6a5a8dcb16f18d96738e540b,2000-03-16,69.04576510436992,73.21232274106417,66.66487774707713,70.2734146118164,2769578.0,A,0.0333700756218,74.63341979980468,79.81557769775391,70.12786598205567,53.52219024658203,0.9415810610166426,1.0020754748159204,1.3129771833874897,1.0642476958910945,1.098214310207626,1.0177802287426747,0.1279019535942622,6.5474449939870425,9.11434426143055,0.1296983263226972,0.0057604174109758,0.0984580387952566,0.1089081855525214,-0.0104501467572648,-0.2283497740896986,0.1212344382669483,0.4575617345611871,2716034.45,1.0197138699768664,0.0316071147607336,68.00411224365234,0.0153174979600096,53.46631650986164,0.0333700756218,0.0,1.0,1.0,1.0,1.0,-0.587785252292473,-0.8090169943749475,0.0259397666476275,0.0137639443748125,-0.1106406047074236,-0.2376919701564978
6a5a8dcb16f18d96738e540c,2000-03-17,71.0174515584521,75.59321994508984,70.31062007637694,72.0962905883789,1563803.0,A,0.0259397666476275,72.1483657836914,80.59680709838867,70.84585361480713,54.22157653808594,0.999278220584214,1.017650107939894,1.3296605369716783,1.0183851572426843,1.0751323178806165,1.0151911818306651,0.1213454858359414,5.319805333273436,9.029313025799707,0.1252396337018028,0.0508483091189163,0.0869293435975504,0.1045124171615272,-0.0175830735639768,-0.14700710661548,0.1215278206353984,0.2487117026588263,2746979.2,0.5692809759899145,-0.7104501734486989,70.2734146118164,0.0105877441794994,57.22458754413445,0.0259397666476275,0.0,1.0,1.0,1.0,1.0,-0.9510565162951536,0.3090169943749472,-0.0608870765058114,-0.0092882341274285,-0.1413827588109391,-0.317337606532069
6a5a8dcb16f18d96738e540d,2000-03-20,71.68711154150114,72.31953803576504,67.26014512739398,67.70655822753906,1420648.0,A,-0.0608870765058114,70.06509704589844,77.90342788696289,71.44107704162597,54.8614412689209,0.9663378925104792,0.94772588854745,1.234137431485118,0.980739651996943,1.0752212604958866,0.9444732360139468,0.1220971041551728,5.059392908371052,9.14091877715928,0.135007878337127,-0.1581400795337521,0.0787972771669705,0.0993693891626159,-0.0205721119956453,-0.1333327799330548,-0.2845910017977057,0.2133337407660267,2615008.0,0.543267171649186,-0.7193076343593315,72.0962905883789,-0.0056754522803003,53.43406844524566,-0.0608870765058114,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0109884190924176,0.0043947589991113,-0.1384625206665838,-0.3010990899156005
6a5a8dcb16f18d96738e540e,2000-03-21,65.92085446837282,68.45054626464844,62.944743485189136,68.45054626464844,2528283.0,A,0.0109884190924176,69.30618438720703,76.2963264465332,72.14046325683594,55.45666343688965,0.987654231148338,0.9488509383625788,1.2343069707070082,0.9607116623420427,1.0874704139493412,1.038374681370454,0.1217499926048201,5.505802779459302,9.19937529790442,0.1343944759913702,-0.1655458587973821,0.0672499268671415,0.092945496703521,-0.0256955698363795,-0.0525234623722887,-0.1901410039888396,0.2568306929515527,2630022.5,0.9613161104135004,-0.061359000304981,67.70655822753906,-0.0263741624984295,52.10149014983554,0.0109884190924176,0.0,1.0,1.0,1.0,1.0,0.9510565162951536,0.3090169943749474,0.0385869292628693,0.0358693482066068,-0.1869562916718965,-0.2434781180224575
6a5a8dcb16f18d96738e540f,2000-03-22,67.59491368212821,71.98467463415092,64.916411385201,71.09184265136719,1967965.0,A,0.0385869292628693,69.92373046875,74.35813369750977,72.74870662689209,56.05783805847168,1.01670551849307,0.9772248324111832,1.268187377553381,0.9611680221032344,1.1088825319674471,1.051733610833003,0.1209218439508277,7.068263248949918,9.385382642041696,0.132017715263722,-0.0773582248426076,0.0589123929714808,0.086138875957113,-0.0272264829856321,0.0454050542804205,-0.2142270346410842,0.2064397052362303,2643918.65,0.7443364416677468,-0.4094308732523526,68.45054626464844,-0.0125000111626153,55.03616375357164,0.0385869292628693,0.0,1.0,1.0,1.0,1.0,0.5877852522924732,-0.8090169943749473,0.0020932266597983,-0.0622713737414721,-0.1883829409339624,-0.2694924959307899
6a5a8dcb16f18d96738e5410,2000-03-23,70.98024807636376,73.65874429045532,69.64099679502968,71.24065399169922,1951888.0,A,0.0020932266597983,70.11717834472657,72.37529907226562,73.13374214172363,56.67314888000488,1.0160228301157377,0.9741147095126488,1.2570442155943715,0.958752776512668,1.057692274231426,1.0036687094277077,0.1200261013963032,4.017747495425638,9.382725315732344,0.131704648802193,-0.0901741076511998,0.0537208604228609,0.0796552728502626,-0.0259344124274016,0.0137639445190724,-0.2177288231921395,0.1211947925794045,2593695.5,0.752550945166845,-0.3875124200595752,71.09184265136719,-0.0015697241881178,54.23651824221786,0.0020932266597983,0.0,1.0,1.0,1.0,1.0,-0.587785252292473,-0.8090169943749475,0.0026107197149605,-0.1227154998926254,-0.1227154998926254,-0.2485639061397023
6a5a8dcb16f18d96738e5411,2000-03-24,70.68261577033039,72.02186672229834,69.19456056782712,71.42664337158203,1230520.0,A,0.0026107197149605,69.98324890136719,71.0658073425293,73.48715476989746,57.30854835510254,1.0206248564144669,0.9719609309342988,1.2463523402570875,0.952319478294882,1.040860237002173,1.0105263165919605,0.1200412746272224,2.8273061544712164,7.288817310203683,0.1020461968409279,-0.0999952459945936,0.0492174006176339,0.0735676984037368,-0.0243502977861028,-0.0092882339900135,-0.1549299042010541,0.1098264340472969,2552811.0,0.4820255005168793,-0.7869300412720025,71.24065399169922,-0.0078331430162827,27.650380345886774,0.0026107197149605,0.0,1.0,1.0,1.0,1.0,-0.9510565162951536,0.3090169943749472,-0.0479167291976005,-0.1333329524832861,0.0166665721716037,-0.2364582565561122
6a5a8dcb16f18d96738e5412,2000-03-27,70.34779637344263,71.12902653289748,67.37168631729024,68.00411224365234,846769.0,A,-0.0479167291976005,70.04275970458984,70.05392837524414,73.88148860931396,57.86359252929688,0.970894244041146,0.9204485929358336,1.175248705781079,0.9480420740504596,1.05577031554998,0.9666843275798488,0.1195023385688727,4.054957054291791,6.302980774673848,0.0926852886655443,-0.2966049692276941,0.0434997099782952,0.0675541007186485,-0.0240543907403532,0.0043947591474566,-0.1295239862398648,0.1311878447341827,2511381.3,0.3371726149270908,-0.9717605958546424,71.42664337158203,-0.0151042658182307,31.743372460581853,-0.0479167291976005,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0426696329753906,-0.1422322035359311,-0.0623633314461796,-0.2122536935572553
